    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    29.16 171880.01118252485        7 14.642365108368056 22.003756445433083     37.81s
   1    10.52 22.036963407055246        7 13.731827485693392 19.14671484488725     39.41s
   2     7.66 16.777907472943483        7 13.047953509720776 25.301580628640814     36.48s
   3     7.58 17.75024150826616        7 12.080962327841938 34.00450126555033     36.10s
   4     8.57 19.774479242223308       13 11.936931780706077 34.31905495848636     35.21s
   5     9.86 21.566304632789556        7 12.050445932216114 34.27914882618275     35.21s
   6    10.83 20.05690985126484       21 12.171686787269081 26.05163212460981     34.28s
   7    10.88 19.929593519502454       15 12.257244942769548 23.551594481539595     34.95s
   8    11.93 43.95716265300511       25 10.849506467208492 24.73783314912151     36.21s
   9    15.53 22.067766776660633       31 11.781576856881998 23.84387457970232     36.50s
  10    20.24 20.73907935737004       21 11.09842930302681 26.4765378928479     36.82s
  11    24.32 18.496646825396443       39 10.594887671086179 28.33996484419287     36.75s
  12    27.56 19.131706391988438       25 10.470261653732802 30.36371753459438     36.30s
  13    32.41 17.80242630589864       47 10.708306681587437 17.02172640826205     38.52s
  14     40.2 18.25714712073373       57 10.083097803516782 19.78509082063816     40.23s
  15    45.26 17.67186913182009       47 9.24550620051479 24.7612333538311     41.31s
  16    44.59 18.217303166477997       57  9.8096283190023 18.512978333741085     41.07s
  17     46.5 16.29885135008302       53 9.135891263743982 25.105609653932696     40.78s
  18    48.66 15.96775714986543       75 9.004162008686954 25.27925409648526     40.99s
  19    50.22 16.644078481989176       55 9.18594300699909 24.204022480136345     40.85s
  20    54.56 17.882044569678314       47 9.086316894305531 24.349404961766556     41.28s
  21     51.9 15.783222164215664       53 9.05778942424234 21.77202407097066     41.07s
  22    52.04 104.74963681409223       63 9.279437558433724 12.55635251082374     40.90s
  23    56.12 15.314525727568157       59 8.158389177617149 24.45644874393716     41.09s
  24    58.04 26.042507384465342       73 8.700044032753036 18.684401874206085     41.35s
  25    59.03 15.03707334529234       67 8.442322120397172 14.154219767662367     41.00s
  26    62.48 15.825090876492531       85 7.926727211809849 19.501081329633628     40.39s
  27     66.0 15.547704918764536       93 7.977621613755521 14.862093955193426     39.50s
  28    73.84 14.481655817052804       93 7.841075246353404 16.09101126181246     38.76s
  29    76.28 16.035831531642774      109 7.844348779089781 17.396663673818892     38.19s
  30    84.62 13.280307569700545      115 7.4137187477141895 8.70444692332948     37.65s
  31    89.97 12.10567066578347      117 6.608521196605472 13.377991554688409     36.99s
  32    94.66 11.241248268258888      111 6.610115377757354 15.500445881103257     36.04s
  33    98.53 9.95360048914022      119 6.380483967397653 15.346184617322036     35.12s
  34    106.4 32.16722375207634      119 6.498727231632797 14.281995239205731     34.07s
  35   111.07 10.635565597034947      107 6.180655715191822 16.905799050085065     33.18s
  36   106.41 11.33744343971683      141 6.5511743929795205 13.39565509661842     32.22s
  37   103.84 10.503199761553837      115 6.433356134111708 13.118931444572052     31.15s
  38   105.54 9.970179461553192      115 6.373861643206198 14.079480139849899     30.13s
  39   109.02 10.159976672119353      113 6.379828772073927 14.256048377919472     28.90s
  40   109.06 10.498331836194428      113 6.280219651516782 16.88620812318092     27.57s
  41   108.07 10.381782295509309      113 6.580959070568278 13.4752200075842     26.26s
  42   107.16 10.307647037807692      121 6.342616371346146 14.783060258692341     24.90s
  43   105.26 9.746332308733422      103 6.443318961371555 14.17738367772418     23.58s
  44   105.92 9.636999866290276      103 6.419837343024188 14.388718242850487     22.19s
  45    106.5 10.268459836009784      121 6.511475091894396 13.26333177375809     20.77s
  46   107.91 23.829540264281004      105 6.3856448455271435 14.089291552166701     19.39s
  47   105.28 10.244885348413085      127 6.369298833649433 13.516109627418786     18.01s
  48   104.02 11.229213003796964       99 6.358582103105308 14.433817664901934     16.53s
  49   102.88 10.021346611649156      137 6.426108221231541 11.041965920389021     15.08s
  50   103.93 9.798468028979526      113 6.106854467016585 14.939480643286743     13.59s
  51   107.26 9.997328037931887      123 6.4429247035854464 12.3530578762373     12.11s
  52   103.49 10.525819067758798      115 6.220802366781701 13.613373792329197     10.64s
  53   104.02 10.26088964632395      149 6.270443732882835 11.737642256583975      9.16s
  54   105.54 9.766519338956286      115 6.26578889461993 11.521472399859542      7.66s
  55   105.15 10.29512223645541      121 6.112659725265338 11.901542170183049      6.15s
  56   106.82 10.059162472964703      121 5.603937573171178 16.48004153903049      4.66s
  57    113.1 10.871310298888917      117 5.867179952300122 15.203878539766784      3.12s
  58    110.6 10.718611427841536      135 5.983917498477784 13.561559907074905      1.56s
  59   108.75 9.460673502391444      129 5.956339911729579 13.159786265754658      0.00s
Final Fitness: 
    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    29.16 2116.1400901002426        9 12.512389329760348 27.58399014853095     36.69s
   1    11.36 15.316988908176132        5 12.327646974085832 31.224972457245038     35.52s
   2    11.18 14.716633468548835       61 12.166755006101113 23.44763291593504     34.95s
   3    12.54 14.591741777841015        3 12.131740887102195 31.00982613245432     34.04s
   4    14.44 14.554019840500487       31 11.573776724654183 28.02294835805654     34.02s
   5    17.66 14.193425978025376       39 11.031762577384699 29.599002516741308     34.11s
   6    23.01 13.79057034369944       27 10.771132034411393 31.01084098307804     34.56s
   7    28.94 13.58785673381955       49 10.649640361799896 24.51296948714306     34.98s
   8    37.27 12.996952874901814       85 9.701289199184787 26.90315025690131     36.96s
   9    50.11 12.527090424220383       97 9.06934069657594 26.705364488214975     37.99s
  10    75.26 11.835185358756995      103 8.686933401037223 23.175849918626795     40.19s
  11     90.0 11.232549524720387      145 8.215351645057137 13.95725312387198     43.77s
  12    96.66 10.768053309469881      163 7.405022785080437 20.324813527793758     45.73s
  13    97.35 10.775163424877423      179 7.363158504171464 15.975294597752292     46.72s
  14   108.33 10.6710353000647      109 7.743135189192407 16.039111570659504     48.93s
  15   102.29 10.217773139456806      147 6.9461789075148515 16.24103118777689     49.42s
  16   104.62 9.712539846384189      115 6.725493640461507 21.641715863853026     49.77s
  17   115.06 9.721636382551115      179 6.729046862962537 15.04854097871339     52.13s
  18   122.66 8.992143534935698      159 6.480407292971091 15.260466046759829     52.96s
  19   129.54 9.135435509348499      153 5.947727737483985 14.219974096310821     54.66s
  20   129.04 9.295892992261257      167 5.5236200834267395 14.725311550194942     56.13s
  21   138.99 8.877423205852558      177 5.860785133787142 13.86403503107323     57.29s
  22   144.84 8.276265413724982      157 5.755000794387907 15.038633231105134     57.93s
  23    149.3 8.471083901327058      135 5.3143687157843384 19.020960561523975     58.06s
  24   150.72 7.992146920668692      169 4.986852278949311 13.849054094460012     58.22s
  25   156.28 7.825347600146561      147 5.306723967050355 11.538946819871743     57.64s
  26   149.74 7.877244098810305      151 5.3311513649085915 7.5149049654362505     57.20s
  27   151.42 7.391425851246278      153 4.890499231769744 13.665955891742248     56.35s
  28   150.16 7.220289884159723      153 4.698150047226027 10.856389717045587     55.71s
  29   150.72 7.578777789829444      151 4.627766354964556 13.845370054932573     54.78s
  30   149.64 7.434745554540595      149 4.656039413779668 15.194316647446492     54.02s
  31   155.35 7.206216080401459      165 4.569236967994111 11.878050441612764     52.84s
  32    153.2 7.201757088019072      157 4.507353675042288 15.113088027418172     51.73s
  33   154.79 6.770811663960443      169 3.9950331306989932 13.349980230844388     50.68s
  34   159.04 7.2003032458059435      179 3.9975547213881697 12.341017290248647     49.34s
  35   158.79 6.788798724908502      169 4.287508514603867 10.527836511741247     47.85s
  36   161.43 6.620274311250713      159 4.051845207758306 12.915341955346518     46.55s
  37   158.02 6.973817946431348      173 4.3033986088174885 9.627720926517886     44.84s
  38   160.02 6.546550567146137      163 4.297586657193203 11.45783408654708     43.13s
  39   157.43 7.0143362055508245      173 4.260009581995252 10.018222167918019     41.41s
  40   161.92 7.126236127472202      161 4.21909685762377   8.724449516522     39.75s
  41   162.12 6.834544230137742      165 3.7668221134170192 16.258312545654547     38.12s
  42   163.44 7.346589536481718      179 4.181421693504465 8.875523344942861     36.39s
  43   161.87 6.723005589303089      165 4.0196842133945445 7.503961264520539     34.63s
  44   165.14 6.907830606408005      167 3.7581787835769904 9.667300101117364     32.68s
  45    169.1 6.337163500971815      185 3.650668765304157 10.479537499968407     30.69s
  46    168.2 6.465744769648559      177 3.656713403742197 6.922787170802189     28.68s
  47   166.63 6.612841549468255      159 3.700121195006051 6.052284783544522     26.73s
  48   165.19 6.348336427871402      181 3.4415738088739607 7.7180805350178545     24.62s
  49   162.43  6.4558479156324      167 3.5900235937845135 7.048850816221575     22.53s
  50   158.38 6.3863577283309745      165 3.392981007755783 7.748942349816911     20.34s
  51   162.38 6.30627396364441      151 3.0214198035945294 11.811588520677837     18.18s
  52   156.73 6.29866575940592      163 3.3882462383321674 7.352474993322389     16.05s
  53   159.89 6.623546007303508      165 3.0948524962783974 9.282656815580363     13.83s
  54    161.6 6.1140268664488655      163 3.195010137645417 9.091599899503144     11.58s
  55   160.71 6.123774160131324      169 3.141720170546214 6.3699079867428265      9.32s
  56    164.6 5.823057273613333      169 3.1310445122578434 6.294721242471872      7.03s
  57   167.37 7.255502343409887      169 2.962247833775556 9.36789188089756      4.72s
  58   161.02 5.751209343924794      167 3.0003362442563537 10.250356347876387      2.37s
  59   165.06 6.149756333301825      167 3.0682145587347582 6.754032321085775      0.00s
Final Fitness: 
    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    29.16 13119.56710783502       15 12.363720351167201 36.174295453562365     54.16s
   1     9.93 17.71175889173262       13 11.165199662854503 32.28656757769349     48.14s
   2     9.26 15.601604925250337       15 11.829404462432183 39.840016006919804     44.99s
   3     10.2 15.755399043324248       21 11.035856724769575 39.172634136932594     43.29s
   4    12.17 14.655747997165655       15 9.778509240672017 29.788810784894867     44.84s
   5    14.54 14.244707692400507       17 9.77383746679967 26.38628974669477     45.98s
   6    17.34 13.796403038713288       23 9.689209678493402 30.473447683506205     46.09s
   7    20.26 17.468176035049613       59 8.206398075466593 18.05527643093569     47.33s
   8    25.84 13.19313390582936       71 7.601011140586729 17.59217676054645     48.19s
   9    37.72 12.662225331997051       55 8.25875565760736 22.71297718062025     49.42s
  10    58.36 13.997828924661967       49 7.271495305510296 26.37803128495475     54.74s
  11    62.72 12.06859824935426       79 6.996390691756292 24.337222097476594     56.72s
  12    63.32 13.819232560218055       85 7.333310049798667 22.37605405038899     58.08s
  13    63.54 11.321432485704973      119 5.810001186448402 34.79732919388654     58.83s
  14     67.0 10.67448350981819      117 5.6841744830359335 36.91597601044015     59.35s
  15    65.38 11.470758689395232       83 5.5496413559511835 35.8442225668535      1.00m
  16    76.82 10.950695272341536      105 5.1823612698400385 40.51956131816745      1.02m
  17    90.18 11.112060747583223       95 5.17084792799776 23.183592932369937      1.06m
  18    93.69 10.404428727348256      137 4.7736341874253405 13.495364758040994      1.08m
  19    104.1 12.35015343509084      123 4.579960096310835 14.579783783261316      1.10m
  20   114.24 9.79292792901684      131 4.453271982164421 20.452264821296595      1.13m
  21   120.32 10.346816849585405      157 4.515254660796528 10.927181254121557      1.15m
  22   116.55 10.378675005812887      135 4.416545891379858 14.111757793448081      1.16m
  23   119.06 13.564342366905748      225 4.185310028473217 9.36976425707447      1.16m
  24   110.46 12.337344421574226      137 3.9914607746045414 5.720761984986958      1.16m
  25   110.24 23.79236220544588      107 3.7926215014773796 11.275487990020796      1.15m
  26   104.31 17.718533975193466      141 3.587881248135074 7.203331219458633      1.13m
  27   111.59 38.11089472188806      141 3.6624099138604427 6.532573227930314      1.12m
  28   117.04 14.64585798054005      111 3.64346790971111 11.551749526063462      1.11m
  29    115.7 20.050499443978882      141 3.3442779833501337 9.395760602523097      1.09m
  30    125.4 10.492937324318683      137 3.4341349540452573 8.345175298140996      1.08m
  31   128.84 31.833379136249913      137 3.26419432067726 6.43544996751507      1.07m
  32   123.38 13.98584308712972      135 3.531970413682852 5.546369386736666      1.06m
  33   127.57 9.861616391817481      135 3.328415857184072 5.805320614704831      1.04m
  34   133.04 10.815585606091782      135 3.3185483718848077 5.8941279823982065      1.02m
  35   134.76 9.62741883735865      133 3.1225250428756954 9.42061682390531     59.88s
  36   131.98 10.289637672427126      147 3.226994744927138 7.242933033296951     58.43s
  37   127.96 9.284906436419186      139 3.247840399691616 6.958199484198204     56.57s
  38   126.36 9.570961963133687      141 3.0560210937427206 6.908571223332009     54.44s
  39   129.23 10.733883247290706      141 3.219512128929305 5.437151906652749     52.53s
  40   130.99 24.211581956140925      115 3.1120634008437142 7.6988292285342705     50.43s
  41   123.74 12.28542008630216      147 3.0166617024946096 7.168722325844607     48.03s
  42   128.88 11.781195073407748      143 3.0460708664198006 6.617999446770126     45.75s
  43   119.49 9.490387089990413      143 3.2531036682327557 4.754704230453531     43.34s
  44   118.55 12.393850688716602      147 3.085535382747081 6.548859203572366     40.99s
  45   123.22 13.361175119981704      121 3.143967876616578 6.591359842731656     38.51s
  46   116.43 10.66603960315404      119 2.9354936179269027 8.703950334161918     35.90s
  47   117.24 10.235484970039735      131 3.170867492424535 5.039002845544529     33.32s
  48   113.52 13.027013821385586      125 3.201472995059004 4.814054199068268     30.63s
  49   115.24 13.129765665710075      125 3.000005565696907 6.627261063327142     28.07s
  50    117.5 12.858155820982365      125 3.017246587295633 6.472091868938607     25.33s
  51    116.8 8.34047051923361      127 3.090627358838246 7.572706555883652     22.63s
  52   122.76 15.000768492911863      135 3.0742328609837006 6.412495582482164     19.90s
  53   124.66 10.5524851616837      135 2.9625079987005316 6.926487657106819     17.19s
  54    126.2 10.279294469401032      135 2.8692721440127773 7.765610349296612     14.39s
  55   123.34 11.542068212657266      125 3.027997472781294 5.658211720382521     11.59s
  56   119.38 10.881019189235644      123 3.0319724926346607 5.952815153112994      8.71s
  57   122.21 9.055972981603986      127 2.9311204591013658 7.912616446432008      5.85s
  58   121.01 14.867975609479961      125 2.982691764213658 6.065963097491245      2.94s
  59   119.04 9.49251372221474      125 3.0222594478742613 6.571060528448658      0.00s
Final Fitness: 
    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    29.16 558.3360434861511       13 14.074914538015456 16.723997170954696     42.74s
   1    10.09 52.74464111650533       31 13.370820090923493 26.986392093259216     39.21s
   2    11.44 15.634891430039172       17 12.113701088541003 30.296624494133486     40.03s
   3    13.56 16.458702957419874       17  11.489149524348 13.621642505181708     42.50s
   4    17.66 15.54806384575998       29 9.989846682338298 12.321257191087298     44.11s
   5    25.28 17.660400064691604       31 8.682652384407906 3.5011343854853454     46.15s
   6    30.88 13.484316161597912       53 6.960056873805979 6.6174320266423035     49.01s
   7    34.33 13.545293349088466       49 6.455344931991417 12.243798774844437     51.25s
   8     42.9 11.084545942471419       43 6.1491633459921164 14.713255525326915     55.83s
   9    45.06 10.535756056091289       45 5.838771456749585 15.807081943842142     57.68s
  10    47.58 10.106678428529875       47 6.044086017747571 12.351854459503627     58.27s
  11    45.18 9.801291185125272       47 5.901069010805906 11.756384494999743     58.21s
  12    45.01 9.611302196397395       47 5.293975211139228 17.220228691999846     57.67s
  13     45.3 9.70063441968779       53 5.683702324774851 14.052305530439343     57.22s
  14    46.11 10.889441195121378       45 5.804241113676348 13.301267334395641     56.48s
  15    45.62 9.944399986292654       51 5.600531383098121 16.832224995103438     55.92s
  16    48.02 9.675151345637028       71 5.538555839445024 12.03654114356721     55.04s
  17    50.18 9.951959722696627       51 5.3799030257709575 12.121635290884498     54.72s
  18    50.47 9.690142152749182       67 5.44994106242447 9.33406030586126     54.71s
  19    51.44 9.724872342667556       49 5.309362844354988 13.493484631200337     54.28s
  20     54.4 18.468242286255336       67 5.241988357664543 9.872812861554202     53.73s
  21    56.08 9.796687595360938       69 5.024234986067835 13.433475115862214     53.13s
  22    56.86 9.983911624886236       69 4.611020915974302 14.541896754020463     52.25s
  23    58.44 9.28605501016885       63 5.030635893787485 10.232212791625468     51.59s
  24     59.3 9.546426020000043       57 4.864711712805664 12.59240580658086     50.75s
  25    59.35 9.765552396617792       69 5.029304342918629 9.059447890045824     50.48s
  26     61.0 9.824425629205994       57 4.87360263605834 14.107708682732024     49.72s
  27    64.12 8.914772486443658       65 4.729351410106201 11.673754951877303     48.86s
  28    65.64 9.401665786018128       75 4.693157337678042 9.16289353826315     47.78s
  29    64.94 9.623948257843493       75 4.487424162203737 9.90856737347235     46.97s
  30    68.78 9.366952474600065       75 4.524783436307207 11.898904977974125     45.89s
  31    71.61 9.38484018561828       77 4.44415152129486 11.626032364314934     44.65s
  32    70.56 9.910081210401085       77 4.3492695016344065 12.45855990199832     43.53s
  33    70.94 9.350269629153669       75 4.587847241247678 8.839441021375636     42.26s
  34     71.9 17.36655890827963       73 4.254671372609881 12.721476445794586     41.09s
  35    72.48 9.319213517679124       77 4.207511506182681 11.552913184783778     40.06s
  36    74.88 10.06114600437921       77 4.031971496218377 13.132773274462522     38.88s
  37    73.34 10.15873987496452       79 4.471453245102979 8.518404068660537     37.66s
  38    74.66 9.491673118978776       75 4.207351169708901 11.946390987211297     36.16s
  39    73.64 25.7392591949302       69 4.521691859349826 10.342009758527276     34.80s
  40     73.9 9.811598317768635       75 4.3710613105405685 11.091716544554352     33.39s
  41     74.7 9.190347213856239       77 4.377812822339752 9.453048154163728     31.93s
  42    74.54 16.33256685811096       91 4.293847711354461 10.253264220574229     30.19s
  43    74.98 9.484563071689854       79 4.214015145218267 11.20143795683225     28.57s
  44    74.48 9.91753824331749      119 4.265682134270289 12.448493103413744     26.89s
  45    75.15 10.173337516873476       89 4.199400460469688 11.679302954885621     25.18s
