    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    37.62 3241.777569211674        7 0.6731753423087744 0.5421080719082959     57.75s
   1    12.12 12.04461992966565        3 0.39417594053775845 0.3789199715400809     49.36s
   2     8.52 8.15610189548323        7 0.37048567606403915 0.5262080347748971     48.87s
   3     8.12 2.9252807562543603        7 0.3696244400870454 0.5339591585678406     50.02s
   4     4.18 1.9371350553972595        7 0.37181814944133196 0.5142157743792615     50.22s
   5      3.5 2.7371479625908313        3 0.3687446744613795 0.6078013662274913     47.18s
   6     3.51 2.572234966029599        3 0.3721408214693677 0.5772360431555965     45.49s
   7     3.36 1.9256985737064527        3 0.3632703257745406 0.6570705044090411     43.38s
   8     3.39 2.15172810262359        3 0.36335626310125024 0.6562970684686549     41.10s
   9      3.5 1.9416967964627319        3 0.36857849732105014 0.6092969604904553     39.10s
  10     3.34 1.8819522003697338        3 0.36735541374470665 0.6203047126775469     37.65s
  11     3.24 2.143047384543312        3 0.368470274308321 0.610270967605017     35.87s
  12     3.47 2.098424585199457        3 0.3699117195096505 0.5972979607930515     34.38s
  13     3.66 121.25086564065968        3 0.3693058884351313 0.6027504404637248     33.12s
  14     3.08 1.9698153966331426        3 0.3604325703174601 0.6826103035227652     31.79s
  15     3.18 2.0579298786163274        3 0.3718654725695912 0.579714183253586     30.67s
  16     3.38 2.4610658564762877        3 0.3689460836220925 0.6059886837810738     29.48s
  17     3.29 1.5662220572492203        3 0.36951133149577237 0.600901452917955     29.25s
  18      3.4 2.2596291889030033        3 0.3701107735994112 0.5955064739852056     28.54s
  19     3.65 2.49811842183969        3 0.3627134996873628 0.6620819391936421     27.35s
  20     3.14 2.578999823466014        3 0.37043179042224295 0.5926173225797192     26.35s
  21     3.28 2.155711421135956        3 0.36330340203315686 0.6567728180814941     25.30s
  22     3.35 2.2509027223421265        3 0.3709254601945356 0.5881742946290868     24.46s
  23     3.26 2.114261010644163        3 0.36408043779913996 0.598727452084871     23.62s
  24     3.48 2.642234676599431        3 0.363192209250468 0.6067215090229178     22.96s
  25      3.2 1.9657154227154694        3 0.3671143576920957 0.5714221730482687     22.09s
  26      3.4 2.2106274151764347        3 0.3686313459856094 0.5577692784066451     21.20s
  27     3.28 2.159250519152685        3 0.3550640404195287 0.6798750285013718     20.36s
  28     3.36 3.0648028292261382        3 0.3654372986641832 0.5865157042994822     19.71s
  29     3.26 2.011947279519527        3 0.36677829918576643 0.5744466996052319     19.05s
  30     3.56  2.1361465083181        3 0.3685753216011473 0.5582734978668049     18.37s
  31     3.43 2.2076176785300805        3 0.3627139541952152 0.611025804520193     17.76s
  32      3.2 2.1694094009111726        3 0.36452870554741396 0.5946930423504048     17.09s
  33     3.32 2.4845940967352678        3 0.36926272292169604 0.5520868859818655     16.39s
  34     3.22 2.666448594106936        3 0.369607934949858 0.548979977728408     15.70s
  35     3.61 2.2528470612829556        3 0.3651137528444114 0.5894276166774277     15.07s
  36     3.23 2.0741613120812996        3 0.35999370843231476 0.6355080163862973     14.41s
  37     3.28 37.60702362706832        3 0.3652444063584686 0.5882517350509129     13.77s
  38     3.07 2.0254654138671695        3 0.3632638639062948 0.6060766171204769     13.12s
  39     3.12 3.6959279468864916        3 0.3625457116216115 0.6125399876826272     12.40s
  40     3.64 2.063857503757047        3 0.3640267510672958 0.5992106326714682     11.69s
  41     3.34 2.115182925203529        3 0.36585405059743414 0.5827649369002224     11.02s
  42     3.62 4.177133196242302        3 0.36393308095028193 0.6000536637245925     10.36s
  43     3.04 1.83948637474903        3 0.3571015162545108 0.6615377459865326      9.71s
  44     3.44 14.362674580793973        3 0.3633175861996306 0.605593116480455      9.07s
  45     3.46 2.0233571062707223        3 0.3681508967810026 0.5620933212481063      8.44s
  46      3.3 1.911875501543202        3 0.36554345335725946 0.5855603120617948      7.81s
  47     3.28 1.814763289731564        3 0.3672970689517798 0.5697777717111112      7.17s
  48     3.17 2.329979354728824        3 0.3623024468301541 0.6147293708057431      6.61s
  49     3.31 2.1487807777018175        3 0.3612687894270266 0.6240322874338902      6.02s
  50     3.44 1.9350313529086207        3 0.3705850763811346 0.5401857048469186      5.42s
  51     3.34 2.039850491524869        3 0.36396607545218446 0.5997567132074697      4.81s
  52     3.14 2.3525999713505006        3 0.364555147227071 0.5944550672334912      4.19s
  53     3.18 2.2310197150872266        3 0.36530091335093845 0.5877431721186843      3.58s
  54     3.29 2.1743820489609176        3 0.3637762010520061 0.6014655828090748      2.98s
  55     3.51 3.459431627300239        3 0.3660119042831696 0.5813442537286037      2.38s
  56     3.52 6.02261695071415        3 0.36446241464462825 0.5952896604754763      1.79s
  57     3.27 5.835945342188738        3 0.369345136065007 0.5513451676920668      1.19s
  58     3.26 2.195587905594751        3 0.36336603255675326 0.6051570992663504      0.59s
  59     3.64 2.081701799150255        3 0.36655454309582103 0.5764605044147406      0.00s
Final Fitness:  0.27298817198840647
    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    37.62 917.4115667524695        7 0.730671695581232 0.6825983717784355      1.22m
   1    12.62 4.70235332634352        3 0.3798181300735798 0.45831252577728726      1.06m
   2     8.52 3.1803768980130123        3 0.3860272991389688 0.40243000418878533      1.01m
   3      8.3 3.019383246807099        3 0.3750547199926611 0.501183216505555     55.83s
   4     4.42 2.009774557546742        3 0.3635994164404957 0.6042809484750432     49.77s
   5      3.5 2.6350901761338523        3 0.36448182762424314 0.5963392478213169     46.15s
   6     3.51 2.401478785778703        3 0.36184769176731096 0.6200464705337067     42.63s
   7     3.36 1.8576450280843175        3 0.36171900484573816 0.6212046528278611     39.28s
   8     3.39 2.143275875151506        3 0.3635127847233693 0.6050606339291821     36.63s
   9      3.5 1.8679020586407433        3 0.363147695573895 0.6083464362744503     35.42s
  10     3.34 1.8102372295790838        3 0.36401079152065696 0.6005785727535924     33.77s
  11     3.24 2.1490748308306507        3 0.36349627769901177 0.6052091971483989     32.08s
  12     3.47 2.02930686956618        3 0.35668200378174314 0.6665376624038167     30.53s
  13     3.66 86.9977484542332        3 0.3667099581802753 0.5762860728170273     29.52s
  14     3.08 1.88113145495073        3 0.3649872259831635 0.591790662591033     28.75s
  15     3.18 2.003910589808981        3 0.3516521332062789 0.7118064975829944     27.53s
  16     3.38 2.2649212764458726        3 0.3576898993591459 0.6574666022071921     26.47s
  17     3.29 1.544042945918689        3 0.3660395799060286 0.5823194772852477     25.54s
  18      3.4 2.224204772243809        3 0.36081824359298276 0.6293115041026601     24.59s
  19     3.65 2.297316243585288        3 0.35558655353425156 0.6763967146312408     23.81s
  20     3.14 2.4319016887837295        3 0.3690172071437857 0.5555208321454335     22.90s
  21     3.28 2.0980302808631337        3 0.3654072779006845 0.5880101953333444     22.05s
  22     3.35 2.1983240751450337        3 0.3489114827128272 0.7364723520240603     21.40s
  23     3.26 2.1018340231256336        3 0.3638832457031178 0.6017264851114447     21.04s
  24     3.48 2.467164864548643        3 0.36133221823971745 0.6246857322820482     20.78s
  25      3.2 1.8924638156787692        3 0.3616022338849967 0.6222555914745341     20.44s
  26      3.4 2.3217894202505054        3 0.3637415321449869 0.6030019071346232     19.80s
  27     3.28 2.0865080885196905        3 0.3615317367980033 0.622890065257475     19.41s
  28     3.36 2.451870409186945        3 0.36577787431206327 0.5846748276309361     18.81s
  29     3.26 1.9474764333384877        3 0.35661366142978246 0.6671527435714625     18.15s
  30     3.56 2.041334329893905        3 0.36406385948881975 0.600100961040127     17.53s
  31     3.43 2.214563609398853        3 0.3606973068304292 0.6303999349656422     16.95s
  32      3.2 1.9164641305313541        3 0.362101707591776 0.61776032811352     16.44s
  33     3.32 2.4045435861598694        3 0.36406877853458586 0.6000566896282321     15.77s
  34     3.22 2.573318042803283        3 0.3585942839650542 0.6493271407540172     15.05s
  35     3.61 2.126386689413693        3 0.3608922058913459 0.6286458434173922     14.36s
  36     3.23 1.930574561890068        3 0.3604468905453417 0.6326536815314296     13.64s
  37     3.28 6.107685382565198        3 0.3643707694329944 0.5973387715425557     12.93s
  38     3.07 1.944674291914937        3 0.36431530128072226 0.5978379849130044     12.29s
  39     3.12 2.994165832250368        3 0.36484869881305254 0.5930374071220318     11.78s
  40     3.64 2.02931802163882        3 0.36602692062295916 0.5824334108328721     11.18s
  41     3.34 2.002287782084381        3 0.35739830037388126 0.6600909930745736     10.54s
  42     3.62 4.080190585815064        3 0.36427425099232835 0.5982074375085501      9.91s
  43     3.04 1.7830930398287728        3 0.36135872729211455 0.6244471508104738      9.27s
  44     3.44 4.844970289843699        3 0.3605935406753712 0.6313338303611641      8.67s
  45     3.46 1.9211533296294763        3 0.36487872089827356 0.5927672083550427      8.12s
  46      3.3 1.8475086995382792        3 0.36454760322944035 0.5957472673745422      7.50s
  47     3.28 1.7566335520541674        3 0.3635843034096786 0.6044169657523972      6.90s
  48     3.17 2.2972215902010173        3 0.3595693102654611 0.6405519040503556      6.29s
  49     3.31 2.0578013775888713        3 0.3633338962700354 0.6066706300091868      5.72s
  50     3.44 1.8586583247694461        3 0.36347585201634836 0.60539302829237      5.13s
  51     3.34 1.9636711809429397        3 0.36188693682180545 0.6196932650432557      4.55s
  52     3.14 2.226526460522686        3 0.36230489494748896 0.6159316419121038      3.97s
  53     3.18 2.083370837077619        3 0.3642318039151341 0.5985894612032984      3.39s
  54     3.29 2.067657328095073        3 0.35896191559662316 0.6460184560698966      2.82s
  55     3.51 2.2093401603437637        3 0.3614392735708139 0.6237222343021802      2.25s
  56     3.52 2.641174076969499        3 0.36274308115177284 0.6119879660735494      1.68s
  57     3.27 2.535302916979275        3 0.36090214960821904 0.6285563499655332      1.12s
  58     3.26 2.096457719631582        3 0.3623413038945133 0.6156039613888851      0.56s
  59     3.64 1.921581752638248        3 0.3644241763461604 0.596858109324061      0.00s
Final Fitness:  0.21984244825856614
    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    37.62 1301.987818698645        7 0.653967311070346 0.47269328710306385      1.17m
   1    11.38 8.489935072721531        3 0.41963665991664245 0.468179076010887     55.21s
   2     8.68 2.9892914342693846        7 0.3964072307416702 0.4419383134275219     51.36s
   3     7.81 2.9957738105180534        7 0.3805450931961395 0.5846975513372992     48.54s
   4     4.46 2.419790542239964        7 0.3860059196015935 0.5355501136882134     44.07s
   5      3.5 2.9375495126020157        3 0.39505589697243243 0.6894059425087776     40.20s
   6     3.51 2.4420752258532885        3 0.39649347447143984 0.6764677450177111     36.81s
   7     3.36 1.944783577054291        3 0.40279779407593214 0.6197288685772803     34.67s
   8     3.39 2.2060246964783574        3 0.37943416738558783 0.8300015087903786     33.40s
   9      3.5 1.9676882936386062        3 0.4005931282078742 0.6395708613898017     31.59s
  10     3.34 1.936069653635878        3 0.39536326349257256 0.6866396438275163     30.28s
  11     3.24 2.224473231635417        3 0.39961720280353685 0.6483541900288377     29.00s
  12     3.47 2.1623330809413193        3 0.391739779703137 0.7192509979324363     27.89s
  13     3.66 79.2179178859924        3 0.40142324445303673 0.6320998151833389     26.75s
  14     3.08 2.1364239619256615        3 0.3963065323687561 0.6781502239418645     25.65s
  15     3.18 2.1871557369160524        3 0.40040403838361033 0.6412726698081759     25.24s
  16     3.38 2.612331232454567        3 0.39759614165486395 0.6665437403668931     24.46s
  17     3.29 1.618886507502368        3 0.39808300123829493 0.6621620041160146     23.71s
  18      3.4 2.34564708170759        3 0.3866901675057519 0.7646975077089021     22.89s
  19     3.65 2.513043011704005        3 0.3706926539270189 0.6579235818035637     22.15s
  20     3.14 5.258596179031986        3 0.378285852427085 0.5895847953029688     21.42s
  21     3.28 2.2584170767052694        3 0.37502565647814556 0.6189265588434237     20.75s
  22     3.35 2.322089324300144        3 0.37853637580925326 0.5873300848634547     20.18s
  23     3.26 2.3110188261359297        3 0.37752254465026513 0.5964545652943484     19.48s
  24     3.48 2.894341535639887        3 0.3746129006095253 0.6226413616610064     18.74s
  25      3.2 1.9703575912907638        3 0.3725172706325309 0.6415020314539565     18.05s
  26      3.4 2.2750926445788395        3 0.36838428435520526 0.6786989079498865     17.35s
  27     3.28 2.20471704085093        3 0.375657510161092 0.6132398756969061     16.68s
  28     3.36 2.499877488034912        3 0.3775473831135123 0.5962310191251231     16.28s
  29     3.26 2.0542585399062134        3 0.37503680683973123 0.6188262055891522     15.87s
  30     3.56 2.1548527851765256        3 0.37313421987452716 0.6359494882759891     15.41s
  31     3.43 2.2852943832402257        3 0.3758978469400207 0.6110768446865477     14.88s
  32      3.2 2.8727531538078517        3 0.3744793162011933 0.623843621335994     14.40s
  33     3.32 2.3419905622294577        3 0.3743250122258213 0.6252323571143424     13.83s
  34     3.22 2.680279720499306        3 0.3778518640151572 0.5934906910103187     13.35s
  35     3.61 2.270312822324733        3 0.37489922093750133 0.6200644787092223     12.80s
  36     3.23 2.0728680169273024        3 0.37541099876351336 0.6154584782751134     12.24s
  37     3.28 97.56168299500735        3 0.3763637839350864 0.606883411730956     11.65s
  38     3.07 2.044222464543629        3 0.3702958163267513 0.6614951202059727     11.08s
  39     3.12 2.797920563367313        3 0.37577995867373953 0.6121378390830784     10.52s
  40     3.64 2.084255510147512        3 0.3732717251852949 0.6347119404790801      9.96s
  41     3.34 2.0909753027276214        3 0.3779288916673917 0.592797442140209      9.45s
  42     3.62 3.518566529807343        3 0.3767687218733051 0.6032389702869876      8.90s
  43     3.04 1.8649644202613735        3 0.3795837013593071 0.5779041549129711      8.37s
  44     3.44 3.8657508139304055        3 0.37486817839888825 0.6203438615567393      7.83s
  45     3.46 2.074225572616673        3 0.377733230502531 0.5945583926239549      7.32s
  46      3.3 1.943490077520223        3 0.3736200639289031 0.631576891786605      6.76s
  47     3.28 1.839875564817629        3 0.3748677869234611 0.6203473848355845      6.24s
  48     3.17 2.3622808758282163        3 0.37559132894753017 0.6138355066189626      5.74s
  49     3.31 2.201370058274948        3 0.37333541128973385 0.6341387655391287      5.22s
  50     3.44 2.000529019236215        3 0.3769605934184664 0.6015121263805367      4.69s
  51     3.34 2.1063916804256326        3 0.3803999434061917 0.5705579764910093      4.17s
  52     3.14 2.4386103306843814        3 0.37331715515088987 0.6343030707887244      3.64s
  53     3.18 2.2339739908557736        3 0.377814032178989 0.5938311775358328      3.11s
  54     3.29 2.2168595486947544        3 0.3737185806955647 0.6306902408866518      2.60s
  55     3.51 2.3504792042872538        3 0.37859912735222856 0.586765320976677      2.08s
  56     3.52 2.727929212860453        3 0.3755388626259912 0.6143077035128128      1.56s
  57     3.27 2.5189919800382823        3 0.37820929425922645 0.5902738188136962      1.04s
  58     3.26 2.198596257236103        3 0.37375217218305706 0.6303879174992205      0.52s
  59     3.64 2.1313089298463823        3 0.37190968586809026 0.6469702943339212      0.00s
Final Fitness:  0.23919563043177014
    |    Population Average   |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
   0    37.62 19704.991261937554        7 0.5877672618382048 0.7162019051197493      1.07m
   1    11.94 18.285455047984055        3 0.41671959242740053 0.2407296095992415     56.12s
   2     8.84 8.516829632562818        7 0.37507220214872866 0.4026216455498976     52.77s
   3     8.14 3.6791070248006172       15 0.3538063692655082 0.5876699648270217     47.26s
   4     4.26 2.201201299068821        7 0.3618873110016083 0.5212856658739803     42.68s
   5      3.5 3.5495066012183485        3 0.3704830737307529 0.6568582778690703     39.07s
   6     3.51 2.5180612927089676        3 0.36628699950529475 0.694622945898193     36.06s
   7     3.36 1.9483352378759973        3 0.3704532006431087 0.6571271356578675     33.73s
   8     3.39 2.289013853150444        3 0.3749195108047286 0.6169303442032885     31.81s
   9      3.5 1.9789885898632398        3 0.37391452446776413 0.6259752212359687     30.25s
  10     3.34 2.014449951967185        3 0.3771936982778257 0.5964626569454151     28.91s
  11     3.24 2.2252025843024796        3 0.37116230562137564 0.6507451908534656     28.61s
  12     3.47 2.167893100215705        3 0.3760934861886949 0.6063645657475917     27.71s
  13     3.66 273.5032724961527        3 0.3645837076744889 0.7099525723754464     26.57s
  14     3.08 2.4513413057616806        3 0.37545781356940244 0.6120856193212241     25.53s
  15     3.18 2.171451240431492        3 0.3672460976057635 0.6859910629939753     24.75s
  16     3.38 2.722737116245173        3 0.37216868822855215 0.641687747388877     23.99s
  17     3.29 1.654119934797595        3 0.3692469172027948 0.6679836866206932     23.19s
  18      3.4 2.4006536609911895        3 0.3589733119787905 0.541900421969865     22.76s
  19     3.65 2.8382864292593166        3 0.3574800845486821 0.5553394688408406     21.94s
  20     3.14 4.415020230189563        3 0.35207350577755064 0.6039986777810248     21.13s
  21     3.28 2.417879329291852        3 0.3532662819174707 0.593263692521743     20.63s
  22     3.35 2.381785199096913        3 0.35308769080056485 0.5948710125738962     19.96s
  23     3.26 2.2962587228592053        3 0.3531883414447555 0.5939651567761803     19.29s
  24     3.48 3.462713606607468        3 0.3534062197050975 0.5920042524331022     18.78s
  25      3.2 2.001051612480704        3 0.35545811836998703 0.5735371644490966     18.51s
  26      3.4 5.706205657967381        3 0.35579194092674615 0.5705327614382646     17.99s
  27     3.28 2.173625932565557        3 0.35294030142327626 0.596197516969494     17.32s
  28     3.36 3.300522366332258        3 0.35450575298345915 0.5821084529278467     16.78s
  29     3.26 2.0573454907792597        3 0.35619425171109154 0.5669119643791554     16.45s
  30     3.56 2.1784645228318844        3 0.35398900501049985 0.5867591846844807     16.11s
  31     3.43 2.310821439285427        3 0.35164322514396534 0.6078712034832917     15.67s
  32      3.2 4.481714292493132        3 0.3525594375263423 0.5996252920418993     15.08s
  33     3.32 4.736235312360318        3 0.349129658991023 0.6304932988597731     14.59s
